Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1903,Pro,2019/12/10,18362.535,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1903,Pro,2019/11/12,18362.476,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1903,Pro,2019/09/10,18362.356,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1903,Pro,2019/03/29,18362.3,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1903,Pro,2019/07/09,18362.239,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1903,Pro,2019/06/11,18362.175,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1903,Pro,2020/12/08,18362.1256,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1903,Pro,2020/11/10,18362.1198,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1903,Pro,2020/10/13,18362.1139,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1903,Pro,2020/09/08,18362.1082,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1903,Pro,2019/12/10,18362.1016,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2020/01/14,17763.973,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2019/12/10,17763.914,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2019/11/12,17763.864,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2019/10/08,17763.805,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2019/09/10,17763.737,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2019/08/13,17763.678,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2019/07/09,17763.615,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2019/06/11,17763.557,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2019/05/19,17763.504,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2019/04/09,17763.437,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2019/03/12,17763.379,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2019/02/12,17763.316,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1803,Pro,2019/01/08,17763.253,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2018/12/11,17763.194,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2020/11/10,17763.1577,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2020/10/13,17763.1518,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2020/09/08,17763.1457,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2020/08/11,17763.1397,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2020/07/14,17763.1339,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2020/06/09,17763.1282,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2020/05/12,17763.1217,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2020/04/14,17763.1158,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2020/03/12,17763.1098,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2018/11/13,17763.107,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1809,Pro,2020/02/11,17763.1039,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1803,Pro,2019/08/13,17134.95,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1803,Pro,2019/07/09,17134.885,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1803,Pro,2019/06/11,17134.829,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1803,Pro,2019/05/19,17134.766,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1803,Pro,2019/04/09,17134.706,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1803,Pro,2019/03/12,17134.648,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1803,Pro,2019/01/08,17134.523,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1803,Pro,2018/09/11,17134.285,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1803,Pro,2018/08/14,17134.228,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1803,Pro,2018/06/12,17134.112,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1803,Pro,2019/09/10,17134.1006,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1803,Pro,1970/01/01,17134.1,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1709,Pro,2017/11/14,16299.64,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1709,Pro,2017/11/14,16299.15,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1709,Pro,2017/12/12,16299.125,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1703,Pro,2017/07/11,15063.483,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1703,Pro,2017/06/13,15063.413,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1703,Pro,2017/03/20,15063.0,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1607,Pro,2016/11/08,14393.447,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1511,Pro,2016/03/08,10586.164,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1511,Enterprise,2016/02/09,10586.104,WISPr detection scenario has been cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1511,Pro,1970/01/01,10586.0,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,1507,Pro,2015/07/29,10240.0,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 8.1,8.1,Pro,1970/01/01,9600.0,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2005,0,Information,Microsoft-Windows-HotspotAuth/Analytic,WISPr Detection,Stop,ut:WISPrDetection,Windows 8,8,Pro,1970/01/01,9200.0,WISPr detection scenario has cancelled for interface {InterfaceGuid},{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,24H2,Pro,2024/10/2,26100.1742,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,22H2,Pro,2022/12/20,22621.963,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,22H2,Pro,2022/11/15,22621.819,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,22H2,Pro,2022/10/18,22621.674,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,22H2,Pro,2022/09/20,22621.382,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,22H2,Pro,2023/03/21,22621.1413,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,22H2,Pro,2023/02/21,22621.1265,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,22H2,Pro,2023/01/17,22621.1105,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,21H2,Pro,2022/09/20,22000.978,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,21H2,Pro,2022/08/16,22000.856,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,21H2,Pro,2022/07/19,22000.795,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,21H2,Pro,2022/06/21,22000.739,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,21H2,Pro,2022/05/17,22000.675,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,21H2,Pro,2022/04/19,22000.613,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,21H2,Pro,2022/03/15,22000.556,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,21H2,Pro,2022/02/15,22000.493,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,21H2,Pro,2022/01/11,22000.434,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,21H2,Pro,2021/12/14,22000.376,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,21H2,Pro,2021/11/09,22000.318,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,21H2,Pro,2021/09/16,22000.194,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,21H2,Pro,2023/03/21,22000.1696,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,21H2,Pro,2023/02/21,22000.1574,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,21H2,Pro,2023/01/17,22000.1455,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,21H2,Pro,2022/12/20,22000.1335,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,21H2,Pro,2022/11/15,22000.1219,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,21H2,Pro,2022/10/18,22000.1098,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,22H2,Pro,2023/03/21,19045.2728,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,22H2,Pro,2023/02/21,19045.2604,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,22H2,Pro,2023/01/17,19045.2486,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,22H2,Pro,2022/12/20,19045.2364,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,22H2,Pro,2022/11/15,19045.2251,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,21H2,Pro,2023/03/21,19044.2728,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,21H2,Pro,2023/02/21,19044.2604,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,21H2,Pro,2023/01/17,19044.2486,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,21H2,Pro,2022/12/20,19044.2364,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,21H2,Pro,2022/11/15,19044.2251,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,21H2,Pro,2022/10/18,19044.213,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,21H2,Pro,2022/09/20,19044.2006,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,21H2,Pro,2022/08/16,19044.1889,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,21H2,Pro,2022/07/19,19044.1826,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,21H2,Pro,2022/06/21,19044.1766,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,21H2,Pro,2022/05/17,19044.1706,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,21H2,Pro,2022/04/19,19044.1645,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,21H2,Pro,2022/01/11,19044.1466,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,21H2,Pro,2021/10/12,19044.1288,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,21H1,Pro,2021/04/13,19043.928,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,21H1,Pro,2022/12/20,19043.2364,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,21H1,Pro,2022/11/15,19043.2251,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,21H1,Pro,2022/10/18,19043.213,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,21H1,Pro,2022/09/20,19043.2006,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,21H1,Pro,2022/08/16,19043.1889,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
2006,0,Information,Microsoft-Windows-HotspotAuth/Operational,WISPr Detection,Stop,ut:WISPrDetection,Windows 10,21H1,Pro,2022/07/19,19043.1826,The hotspot on interface {InterfaceGuid} does not support WISPr,{InterfaceGuid}
