Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
50010,0,,,,,,Windows 10,1809,Pro,2019/06/11,17763.557,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1809,Pro,2019/05/19,17763.504,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1809,Pro,2019/04/09,17763.437,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1809,Pro,2019/03/12,17763.379,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2019,1809,Standard,2022/11/15,17763.365,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1809,Pro,2019/02/12,17763.316,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1803,Pro,2019/01/08,17763.253,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1809,Pro,2018/12/11,17763.194,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1809,Pro,2018/11/13,17763.107,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1803,Pro,2019/08/13,17134.95,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1803,Pro,2019/07/09,17134.885,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1803,Pro,2019/06/11,17134.829,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1803,Pro,2019/05/19,17134.766,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1803,Pro,2019/04/09,17134.706,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1803,Pro,2019/03/12,17134.648,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1803,Pro,2019/01/08,17134.523,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1803,Pro,2018/09/11,17134.285,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1803,Pro,2018/08/14,17134.228,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1803,Pro,2018/06/12,17134.112,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1803,Pro,1970/01/01,17134.1,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1709,Pro,2017/11/14,16299.64,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1709,Pro,2017/11/14,16299.15,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1709,Pro,2017/12/12,16299.125,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1703,Pro,2017/07/11,15063.483,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1703,Pro,2017/06/13,15063.413,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1703,Pro,2017/03/20,15063.0,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1607,Pro,2016/11/08,14393.447,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1511,Pro,2016/03/08,10586.164,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1511,Pro,1970/01/01,10586.0,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 10,1507,Pro,2015/07/29,10240.0,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 8,8,Pro,1970/01/01,9200.0,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2008R2,SP1,Standard,2011/02/09,7601.0,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50010,0,,,,,,Windows Server 2008,SP2,Standard,2009/05/26,6002.0,IPMGM could not find the protocol component ({param1}; {param2}),{param1} | {param2}
50011,0,,,,,,Windows 11,24H2,Pro,2024/10/2,26100.1742,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,22H2,Pro,2022/12/20,22621.963,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,22H2,Pro,2022/11/15,22621.819,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,22H2,Pro,2022/10/18,22621.674,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,22H2,Pro,2022/09/20,22621.382,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,22H2,Pro,2023/03/21,22621.1413,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,22H2,Pro,2023/02/21,22621.1265,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,22H2,Pro,2023/01/17,22621.1105,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,21H2,Pro,2022/09/20,22000.978,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,21H2,Pro,2022/08/16,22000.856,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,21H2,Pro,2022/07/19,22000.795,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,21H2,Pro,2023/03/21,22000.1696,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,21H2,Pro,2023/02/21,22000.1574,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,21H2,Pro,2023/01/17,22000.1455,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,21H2,Pro,2022/12/20,22000.1335,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,21H2,Pro,2022/11/15,22000.1219,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,21H2,Pro,2022/10/18,22000.1098,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Protocol component has already registered with IPMGM,
50011,0,,,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Protocol component has already registered with IPMGM,
