Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
50012,0,,,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1903,Pro,2020/07/14,18362.959,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1903,Pro,2020/05/12,18362.836,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1903,Pro,2020/03/12,18362.72,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1903,Pro,2020/02/11,18362.657,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1903,Pro,2019/12/10,18362.535,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1903,Pro,2019/11/12,18362.476,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1903,Pro,2019/09/10,18362.356,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1903,Pro,2019/03/29,18362.3,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1903,Pro,2019/07/09,18362.239,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1903,Pro,2019/06/11,18362.175,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2020/01/14,17763.973,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2019/12/10,17763.914,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2019/11/12,17763.864,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2019/10/08,17763.805,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2019/09/10,17763.737,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2019/08/13,17763.678,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2019/07/09,17763.615,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2019/06/11,17763.557,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2019/05/19,17763.504,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2019/04/09,17763.437,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2019/03/12,17763.379,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2022/11/15,17763.365,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2019/02/12,17763.316,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1803,Pro,2019/01/08,17763.253,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2018/12/11,17763.194,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2018/11/13,17763.107,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1803,Pro,2019/08/13,17134.95,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1803,Pro,2019/07/09,17134.885,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1803,Pro,2019/06/11,17134.829,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1803,Pro,2019/05/19,17134.766,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1803,Pro,2019/04/09,17134.706,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1803,Pro,2019/03/12,17134.648,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1803,Pro,2019/01/08,17134.523,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1803,Pro,2018/09/11,17134.285,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1803,Pro,2018/08/14,17134.228,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1803,Pro,2018/06/12,17134.112,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1803,Pro,1970/01/01,17134.1,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1709,Pro,2017/11/14,16299.64,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1709,Pro,2017/11/14,16299.15,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1709,Pro,2017/12/12,16299.125,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1703,Pro,2017/07/11,15063.483,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1703,Pro,2017/06/13,15063.413,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1703,Pro,2017/03/20,15063.0,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1607,Pro,2016/11/08,14393.447,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1511,Pro,2016/03/08,10586.164,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1511,Pro,1970/01/01,10586.0,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 10,1507,Pro,2015/07/29,10240.0,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 8,8,Pro,1970/01/01,9200.0,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2008R2,SP1,Standard,2011/02/09,7601.0,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,IPMGM failed to register the protocol component. The data is in the error code.,
50012,0,,,,,,Windows Server 2008,SP2,Standard,2009/05/26,6002.0,IPMGM failed to register the protocol component. The data is in the error code.,
50013,0,,,,,,Windows 11,24H2,Pro,2024/10/2,26100.1742,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,22H2,Pro,2022/12/20,22621.963,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,22H2,Pro,2022/11/15,22621.819,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,22H2,Pro,2022/10/18,22621.674,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,22H2,Pro,2022/09/20,22621.382,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,22H2,Pro,2023/03/21,22621.1413,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,22H2,Pro,2023/02/21,22621.1265,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,22H2,Pro,2023/01/17,22621.1105,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,21H2,Pro,2022/09/20,22000.978,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,21H2,Pro,2022/08/16,22000.856,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,21H2,Pro,2022/07/19,22000.795,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,21H2,Pro,2023/03/21,22000.1696,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,21H2,Pro,2023/02/21,22000.1574,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,21H2,Pro,2023/01/17,22000.1455,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,21H2,Pro,2022/12/20,22000.1335,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,21H2,Pro,2022/11/15,22000.1219,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,21H2,Pro,2022/10/18,22000.1098,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows Server 2022,21H2,Standard,2023/03/21,20348.1607,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows Server 2022,21H2,Standard,2023/02/21,20348.1547,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows Server 2022,21H2,Standard,2023/01/17,20348.1487,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows Server 2022,21H2,Standard,2022/12/20,20348.1366,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,22H2,Pro,2023/03/21,19045.2728,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,22H2,Pro,2023/02/21,19045.2604,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,22H2,Pro,2023/01/17,19045.2486,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,22H2,Pro,2022/12/20,19045.2364,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,22H2,Pro,2022/11/15,19045.2251,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H2,Pro,2023/03/21,19044.2728,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H2,Pro,2023/02/21,19044.2604,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H2,Pro,2023/01/17,19044.2486,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H2,Pro,2022/12/20,19044.2364,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H2,Pro,2022/11/15,19044.2251,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H2,Pro,2022/10/18,19044.213,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H2,Pro,2022/09/20,19044.2006,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H2,Pro,2022/08/16,19044.1889,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H2,Pro,2022/07/19,19044.1826,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H1,Pro,2022/12/20,19043.2364,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H1,Pro,2022/11/15,19043.2251,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H1,Pro,2022/10/18,19043.213,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H1,Pro,2022/09/20,19043.2006,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H1,Pro,2022/08/16,19043.1889,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H1,Pro,2022/07/19,19043.1826,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,2004,Pro,2021/05/11,19041.985,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,2004,Pro,2021/04/13,19041.928,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
50013,0,,,,,,Windows 10,2004,Pro,2021/03/09,19041.867,The protocol component that is attempting to deregister is currently enabled on one or more interfaces.,
